data_point,predicted,difference,hit,
13.9,10.0967,3.80331,0,
13.9,10.2327,3.6673,0,
14.4,10.405,3.99502,0,
14.4,10.5774,3.82256,0,
14.4,10.7661,3.63391,0,
14.4,10.9543,3.44574,0,
14.4,11.1419,3.25807,0,
14.4,11.3291,3.07092,0,
14.4,11.5157,2.88431,0,
14.4,11.7005,2.69948,0,
14.4,11.8836,2.51643,0,
14.4,12.0654,2.33457,0,
14.4,12.2454,2.15462,0,
13.9,12.4234,1.47663,0,
13.3,12.5994,0.700644,1,
13.3,12.756,0.543983,1,
12.2,12.8666,0.666566,1,
12.2,12.9796,0.779557,1,
11.7,13.0939,1.39392,0,
11.7,13.1732,1.47324,0,
11.7,13.2098,1.50984,0,
11.7,13.2298,1.52978,0,
11.7,13.2297,1.52971,0,
11.7,13.2296,1.52964,0,
11.7,13.2296,1.52957,0,
11.7,13.2295,1.52951,0,
11.7,13.2294,1.52944,0,
11.7,13.2294,1.52937,0,
11.7,13.2293,1.5293,0,
11.1,13.1759,2.0759,0,
10.6,13.1025,2.5025,0,
10.6,13.0457,2.44574,0,
10,12.9356,2.93563,0,
9.4,12.8255,3.42552,0,
9.4,12.6787,3.27873,0,
8.9,12.5119,3.61191,0,
8.9,12.3451,3.4451,0,
8.9,12.1616,3.2616,0,
9.4,11.9781,2.57812,0,
9.4,11.7946,2.39464,0,
9.4,11.6279,2.22786,0,
8.3,11.4611,3.16109,0,
8.3,11.2943,2.99433,0,
8.3,11.0909,2.79085,0,
8.9,10.8874,1.98739,0,
8.3,10.7006,2.4006,0,
8.3,10.5772,2.2772,0,
8.3,10.4286,2.12856,0,
8.3,10.2762,1.97624,0,
7.8,10.1202,2.32016,0,
7.8,10.0067,2.20675,0,
6.7,9.87664,3.17664,0,
6.7,9.74655,3.04655,0,
7.8,9.57974,1.77974,0,
9.4,9.41294,0.0129395,1,
9.4,9.28286,0.117137,1,
10,9.20663,0.79337,1,
10,9.12606,0.873941,0,
10,9.04295,0.957054,0,
10,8.98632,1.01368,0,
10.6,8.92969,1.67031,0,
10,8.89307,1.10693,0,
10,8.89315,1.10685,0,
10,8.8732,1.1268,0,
8.9,8.87325,0.0267544,1,
7.2,8.8933,1.6933,0,
6.7,8.87574,2.17574,0,
8.9,8.81899,0.0810061,1,
7.8,8.74556,0.945563,0,
7.8,8.74287,0.942866,0,
7.8,8.68949,0.889489,0,
5.6,8.63612,3.03612,0,
6.1,8.58274,2.48274,0,
4.4,8.49261,4.09261,0,
4.4,8.41917,4.01917,0,
3.9,8.28898,4.38898,0,
3.9,8.13881,4.23881,0,
3.9,7.99195,4.09195,0,
3.9,7.84509,3.94509,0,
3.9,7.69825,3.79825,0,
4.4,7.55141,3.15141,0,
5,7.42124,2.42124,0,
6.1,7.30777,1.20777,0,
6.1,7.251,1.151,0,
7.2,7.23095,0.0309505,1,
7.2,7.17423,0.0257683,1,
8.3,7.1015,1.1985,0,
8.9,7.03121,1.86879,0,
9.4,7.00104,2.39896,0,
9.4,6.96446,2.43554,0,
9.4,6.94456,2.45543,0,
9.4,6.92467,2.47533,0,
8.9,6.88478,2.01522,0,
8.9,6.86489,2.03511,0,
8.9,6.82831,2.07169,0,
8.9,6.79173,2.10827,0,
8.9,6.79272,2.10728,0,
8.9,6.84948,2.05052,0,
8.9,6.9229,1.9771,0,
8.3,6.92569,1.37431,0,
7.8,6.96245,0.837555,0,
8.3,6.97917,1.32083,0,
7.8,6.97921,0.820792,0,
7.8,7.06927,0.730731,0,
7.8,7.12597,0.674029,0,
7.2,7.23934,0.0393386,1,
7.2,7.3527,0.152702,1,
7.2,7.46401,0.264012,1,
7.2,7.5791,0.379103,1,
7.2,7.6979,0.497903,1,
8.9,7.82054,1.07946,0,
10,7.94714,2.05286,0,
12.2,8.09719,4.10281,0,
15.6,8.26394,7.33606,0,
16.1,8.46746,7.63254,0,
16.1,8.78445,7.31555,0,
15.6,9.08042,6.51958,0,
16.1,9.37826,6.72174,0,
15.6,9.62188,5.97812,0,
15.6,9.86217,5.73783,0,
15.6,10.0691,5.5309,0,
15.6,10.276,5.32398,0,
16.1,10.4829,5.61707,0,
16.1,10.6898,5.41017,0,
15.6,10.9301,4.66992,0,
15.6,11.1703,4.42969,0,
15.6,11.3938,4.20615,0,
15.6,11.6174,3.98262,0,
15.6,11.8409,3.75911,0,
15.6,12.0644,3.5356,0,
15.6,12.2879,3.3121,0,
15,12.5314,2.46861,0,
15,12.7915,2.20846,0,
15,13.015,1.98503,0,
14.4,13.2551,1.14493,1,
14.4,13.4952,0.90484,1,
13.3,13.677,0.376991,1,
13.3,13.8855,0.58552,1,
13.3,14.0963,0.796329,1,
13.3,14.3104,1.01038,1,
12.2,14.5276,2.32762,0,
12.8,14.748,1.94804,0,
12.8,14.8579,2.05793,0,
12.8,14.9512,2.15118,0,
12.8,14.9711,2.17108,0,
12.8,14.8777,2.07765,0,
13.9,14.7676,0.867556,1,
15,14.6575,0.342536,1,
14.4,14.6297,0.229721,1,
13.9,14.5816,0.681635,1,
13.9,14.5493,0.649294,1,
14.4,14.5153,0.115347,1,
14.4,14.4803,0.0803232,1,
14.4,14.4442,0.0441685,1,
14.4,14.3902,0.00982094,1,
17.2,14.335,2.86502,0,
17.2,14.2947,2.90534,0,
17.2,14.3481,2.85188,0,
17.2,14.4016,2.79842,0,
16.7,14.455,2.24496,0,
16.7,14.5085,2.19151,0,
16.7,14.5453,2.15474,0,
16.7,14.582,2.11798,0,
16.7,14.6388,2.06122,0,
16.7,14.6955,2.00446,0,
16.7,14.7523,1.9477,0,
17.2,14.8672,2.33278,0,
17.2,14.9741,2.22587,0,
17.2,15.0917,2.10833,0,
17.2,15.2022,1.99775,0,
17.2,15.3058,1.89421,0,
17.8,15.4022,2.3978,0,
16.7,15.569,1.13104,1,
16.7,15.7357,0.964273,1,
16.7,15.828,0.871978,1,
16.7,15.9259,0.77412,1,
16.7,16.0268,0.673187,1,
16.1,16.131,0.0310097,1,
16.1,16.173,0.0729828,1,
16.1,16.2221,0.122101,1,
16.1,16.2735,0.173544,1,
16.1,16.3282,0.228226,1,
16.1,16.3857,0.285702,1,
16.1,16.4461,0.34613,1,
15.6,16.5096,0.909643,1,
15.6,16.5764,0.976374,1,
16.1,16.647,0.547024,1,
16.1,16.6262,0.526232,1,
13.9,16.6078,2.7078,0,
13.9,16.5887,2.68867,0,
13.9,16.4786,2.57855,0,
13.3,16.3851,3.0851,0,
12.8,16.2917,3.49166,0,
12.8,16.1782,3.37819,0,
12.8,16.048,3.24803,0,
12.2,15.9179,3.71789,0,
12.2,15.7877,3.58775,0,
12.2,15.6376,3.43758,0,
12.2,15.4708,3.27076,0,
12.2,15.3039,3.10394,0,
13.3,15.1371,1.83713,0,
13.3,14.9703,1.67033,0,
14.4,14.8403,0.440252,1,
14.4,14.6902,0.290177,1,
14.4,14.6659,0.265893,1,
14.4,14.631,0.231041,1,
13.9,14.5923,0.692304,1,
13.9,14.5491,0.649142,1,
13.9,14.5013,0.601325,1,
13.3,14.4486,1.1486,0,
12.8,14.3929,1.59287,0,
12.2,14.2954,2.09542,0,
12.8,14.1796,1.37956,0,
13.3,14.0419,0.741863,1,
12.8,13.9223,1.12228,0,
12.8,13.8421,1.04214,0,
13.3,13.7184,0.418434,1,
13.3,13.5925,0.29251,1,
13.9,13.4949,0.405108,1,
13.9,13.3938,0.506232,1,
13.9,13.3803,0.519732,1,
13.9,13.3634,0.536607,1,
13.9,13.3461,0.55393,1,
13.9,13.3482,0.551817,1,
13.9,13.3664,0.533613,1,
13.9,13.3847,0.515341,1,
13.3,13.4035,0.103537,1,
13.3,13.443,0.143026,1,
13.3,13.4831,0.183146,1,
13.9,13.5246,0.375421,1,
13.9,13.5674,0.332648,1,
15,13.6115,1.3885,0,
15,13.6204,1.37959,0,
15,13.6771,1.32286,0,
15,13.6825,1.31747,0,
15,13.6929,1.30709,0,
15,13.7041,1.29589,0,
15,13.7165,1.28354,0,
15,13.7301,1.26989,0,
15,13.7452,1.25481,0,
15.6,13.7619,1.83813,0,
15,13.8186,1.18141,1,
15,13.912,1.08799,1,
15,13.966,1.03404,1,
15,14.003,0.996975,1,
15,14.0005,0.999506,1,
15.6,14.0406,1.5594,0,
15.6,14.0806,1.51939,0,
15.6,14.1434,1.4566,0,
15,14.2104,0.789616,1,
15,14.2806,0.719382,1,
15,14.3078,0.692164,1,
15.6,14.3378,1.26215,0,
15.6,14.3693,1.23067,1,
13.9,14.4445,0.544518,1,
13.3,14.4786,1.17855,0,
13.3,14.5145,1.21449,0,
13.3,14.5116,1.21162,0,
13.3,14.5081,1.20811,0,
13.9,14.5033,0.603292,1,
13.9,14.4971,0.597135,1,
14.4,14.5298,0.12976,1,
13.3,14.5608,1.26075,0,
13.3,14.5451,1.24508,0,
12.8,14.4884,1.68835,0,
12.8,14.4316,1.63163,0,
12.2,14.3582,2.15822,0,
12.2,14.2848,2.08482,0,
12.2,14.1914,1.99139,0,
11.7,14.098,2.39797,0,
11.1,14.0045,2.90455,0,
11.1,13.8944,2.79444,0,
11.1,13.7443,2.64431,0,
11.1,13.6536,2.55358,0,
12,13.5597,1.55973,0,
11.7,13.4641,1.76408,0,
11.7,13.3972,1.69725,0,
12.2,13.3205,1.12049,0,
11.7,13.1904,1.49041,0,
12.2,13.077,0.877032,1,
12.2,12.947,0.746967,1,
12.2,12.9092,0.709192,1,
12.2,12.8647,0.664737,1,
12.2,12.8181,0.618115,1,
11.1,12.7269,1.62694,0,
10.6,12.6752,2.07523,0,
10.6,12.5637,1.96368,0,
10.6,12.4736,1.87359,0,
10.6,12.3835,1.7835,0,
10,12.2934,2.29342,0,
10,12.2033,2.20334,0,
10,12.0531,2.05313,0,
10,11.9031,1.90313,0,
9.4,11.752,2.35205,0,
8.3,11.642,3.34197,0,
8.3,11.5119,3.21186,0,
8.9,11.3617,2.46172,0,
8.9,11.2116,2.31158,0,
7.8,11.1015,3.30147,0,
7.8,10.9914,3.19137,0,
7.8,10.8446,3.04456,0,
7.8,10.7144,2.91442,0,
7.8,10.6043,2.80429,0,
7.8,10.4942,2.69417,0,
8.9,10.384,1.48404,0,
8.9,10.2739,1.37393,0,
8.9,10.1705,1.27053,0,
9.4,10.0771,0.677137,1,
10,9.98375,0.0162516,1,
10.6,9.91299,0.687013,1,
10.6,9.85578,0.744221,1,
10.6,9.75031,0.849691,0,
10.6,9.64727,0.95273,0,
10,9.57034,0.429665,1,
10,9.49489,0.505115,1,
9.4,9.38662,0.0133753,1,
9,9.33312,0.333123,1,
8.9,9.29268,0.392678,1,
9.4,9.25045,0.149551,1,
9.4,9.20687,0.193129,1,
9.4,9.16189,0.238113,1,
10,9.13545,0.864551,0,
9.4,9.10751,0.292488,1,
8.9,9.10755,0.207552,1,
8.9,9.0778,0.1778,1,
7.8,9.06805,1.26805,0,
7.2,9.09398,1.89398,0,
9,9.07726,0.0772572,1,
8.9,9.02051,0.120507,1,
7.8,9.02642,1.22642,0,
6.1,9.0671,2.9671,0,
7.2,9.06705,1.86705,0,
6.7,9.01025,2.31025,0,
6.7,8.99017,2.29017,0,
8.3,8.9534,0.653402,1,
5.6,8.91664,3.31664,0,
5.6,8.91842,3.31842,0,
6.7,8.80827,2.10827,0,
8.3,8.69813,0.398126,1,
8.9,8.58546,0.314536,1,
8.9,8.54261,0.357388,1,
9.4,8.49836,0.901638,0,
9.4,8.45459,0.945411,0,
10.6,8.41463,2.18537,0,
11.7,8.37467,3.32533,0,
13.3,8.40909,4.89091,0,
13.9,8.48274,5.41726,0,
13.9,8.6134,5.2866,0,
11.7,8.76587,2.93413,0,
10.6,8.91967,1.68033,0,
10,9.00145,0.998552,0,
10,9.04796,0.952044,0,
9.4,9.07594,0.324064,1,
8.9,9.07598,0.175977,1,
8.9,9.07492,0.174923,1,
8.3,9.07387,0.77387,0,
8.9,9.07378,0.173776,1,
7.8,9.09041,1.29041,0,
7.2,9.15287,1.95287,0,
5.6,9.11023,3.51023,0,
5,9.04947,4.04947,0,
5,8.97598,3.97598,0,
5.6,8.93914,3.33914,0,
4.4,8.86563,4.46563,0,
5,8.82882,3.82882,0,
7.2,8.75196,1.55196,0,
8.3,8.62001,0.320011,1,
9.4,8.67329,0.726714,1,
9.4,8.77395,0.626045,1,
9.4,8.83973,0.56027,1,
10,8.84225,1.15775,0,
11.1,8.85073,2.24927,0,
13.3,8.89936,4.40064,0,
14.4,8.95613,5.44387,0,
12.2,9.08632,3.11368,0,
12.2,9.21322,2.98678,0,
10.6,9.23002,1.36998,0,
10,9.19348,0.806521,0,
10,9.08354,0.916465,0,
9.4,8.95357,0.44643,1,
8.9,8.89695,0.00305367,1,
9.4,8.84206,0.557935,1,
9.4,8.8053,0.594702,1,
8.3,8.7667,0.466699,1,
8.9,8.75768,0.142321,1,
7.2,8.74737,1.54737,0,
6.7,8.7368,2.0368,0,
7.2,8.70006,1.50006,0,
6.1,8.62084,2.52084,0,
6.1,8.60078,2.50078,0,
8,8.56401,0.564006,1,
7.8,8.58057,0.780566,0,
8.3,8.69937,0.39937,1,
8.3,8.79267,0.492669,1,
7.8,8.89598,1.09598,0,
7.8,9.04241,1.24241,0,
7.8,9.13569,1.33569,0,
7.8,9.15563,1.35563,0,
7.8,9.12824,1.32824,0,
8.9,9.09907,0.199072,1,
8.9,9.06655,0.166549,1,
10,9.07519,0.924806,0,
10.6,9.04408,1.55592,0,
11.1,9.00745,2.09255,0,
11.1,8.91752,2.18248,0,
11.1,8.80761,2.29239,0,
11.1,8.77104,2.32896,0,
10.6,8.73447,1.86553,0,
10,8.75124,1.24876,0,
9.4,8.77132,0.62868,1,
8.3,8.77137,0.471373,1,
8.9,8.7653,0.134702,1,
7.8,8.76111,0.961112,0,
7.8,8.75855,0.958553,0,
7.8,8.725,0.925,0,
7.2,8.69274,1.49274,0,
8.3,8.66077,0.360773,1,
8.9,8.66071,0.239289,1,
8.3,8.72607,0.426072,1,
7.8,8.77476,0.974761,0,
7.8,8.8623,1.0623,0,
8.3,8.91892,0.618922,1,
7.8,8.89341,1.09341,0,
7.2,8.93071,1.73071,0,
7.8,8.90068,1.10068,0,
7.2,8.84751,1.64751,0,
7.8,8.84747,1.04747,0,
7.8,8.82739,1.02739,0,
8.9,8.82735,0.07265,1,
10.6,8.82731,1.77269,0,
11.1,8.86155,2.23845,0,
11.7,8.91166,2.78834,0,
11.7,8.97954,2.72046,0,
11.7,9.03633,2.66367,0,
11.7,9.07311,2.62689,0,
11.1,9.09322,2.00678,0,
11.1,9.11334,1.98666,0,
9.4,9.11342,0.286576,1,
10,9.11351,0.886491,0,
10,9.06395,0.936046,0,
9.4,9.064,0.336004,1,
9.4,9.10499,0.295007,1,
8.9,9.11475,0.214746,1,
8.9,9.12607,0.226069,1,
8.3,9.1699,0.869895,0,
8.3,9.2141,0.914098,0,
6.7,9.23073,2.53073,0,
5,9.26735,4.26735,0,
5,9.20188,4.20188,0,
5.6,9.07967,3.47967,0,
5.6,8.95529,3.35529,0,
6.7,8.8818,2.1818,0,
6.1,8.80833,2.70833,0,
7.2,8.73427,1.53427,0,
7.8,8.67749,0.877485,0,
7.8,8.67742,0.877421,0,
8.3,8.67738,0.377384,1,
9.4,8.69735,0.702653,1,
9.4,8.72659,0.673407,1,
10,8.75651,1.24349,0,
10,8.75315,1.24685,0,
10.6,8.7332,1.8668,0,
10.6,8.69658,1.90342,0,
10.6,8.66,1.94,0,
10.6,8.62341,1.97659,0,
10,8.58683,1.41317,0,
10,8.55025,1.44975,0,
10,8.51364,1.48636,0,
10,8.47704,1.52296,0,
10,8.50666,1.49334,0,
9.4,8.50672,0.893275,0,
9.4,8.50679,0.89321,0,
10,8.51803,1.48197,0,
10,8.5279,1.4721,0,
9.4,8.55747,0.842526,0,
9.4,8.58667,0.813332,0,
9.4,8.62337,0.776629,0,
9.4,8.66007,0.739927,1,
9.4,8.75011,0.649891,1,
10,8.87211,1.12789,0,
10,8.99712,1.00288,0,
10.6,9.14383,1.45617,0,
10.6,9.29054,1.30946,0,
10.6,9.4206,1.1794,0,
10.6,9.57066,1.02934,0,
11.1,9.68404,1.41596,0,
11.1,9.77742,1.32258,0,
11.1,9.88748,1.21252,0,
11.1,9.96829,1.13171,0,
11.1,10.0484,1.05157,0,
11.1,10.1276,0.972406,0,
11.1,10.1643,0.935696,0,
11.1,10.201,0.898987,0,
11.1,10.2177,0.882281,1,
11.1,10.2344,0.865576,1,
12.2,10.2217,1.97832,0,
12.8,10.2095,2.5905,0,
11.7,10.2829,1.41708,0,
12,10.3764,1.62364,0,
11.7,10.4331,1.26691,0,
11.1,10.4998,0.600174,1,
11.7,10.5565,1.14345,0,
11.7,10.5932,1.10679,0,
12.2,10.6699,1.53008,0,
12.2,10.7266,1.47336,0,
12.2,10.8,1.39996,0,
12.8,10.8934,1.90656,0,
12.2,10.9868,1.21317,0,
11.7,11.1002,0.599754,1,
11.7,11.2183,0.481705,1,
11.1,11.2966,0.196631,1,
10.6,11.3372,0.737239,1,
11.7,11.3805,0.319539,1,
12.2,11.405,0.794965,1,
12.8,11.4311,1.36895,0,
11,11.4579,0.457885,1,
10.6,11.5313,0.931278,0,
10.6,11.5432,0.943206,0,
12.2,11.5265,0.673502,1,
12.2,11.5098,0.690209,1,
13.3,11.524,1.77599,0,
13.3,11.5377,1.76233,0,
13.9,11.6111,2.28892,0,
13.9,11.6845,2.21551,0,
13.3,11.7779,1.52208,0,
13.3,11.9008,1.39924,0,
12.8,12.003,0.796988,1,
12.8,12.0397,0.760264,1,
12.2,12.0132,0.186833,1,
11.7,12.0245,0.324493,1,
11.7,12.0249,0.324931,1,
11.7,12.0357,0.335749,1,
11.7,12.0866,0.386587,1,
11.1,12.0978,0.997776,0,
11.1,12.1107,1.01066,0,
11.1,12.074,0.973951,0,
11.1,12.0372,0.937241,0,
10.6,12.0005,1.40053,0,
10,11.9438,1.94382,0,
10,11.8904,1.89043,0,
10,11.8537,1.85367,0,
10,11.813,1.81298,0,
10,11.7697,1.76968,0,
9.4,11.725,2.32503,0,
7.2,11.6789,4.47894,0,
7.2,11.612,4.412,0,
8.9,11.4251,2.52514,0,
8.9,11.283,2.38302,0,
9.4,11.2262,1.82625,0,
10,11.1695,1.16948,0,
9.4,11.0985,1.69852,0,
10,11.0481,1.04814,0,
10.6,10.9181,0.318065,1,
11.1,10.808,0.291979,1,
11.1,10.7086,0.391376,1,
13.3,10.6056,2.69444,0,
11.1,10.5192,0.580821,1,
11.1,10.5193,0.580702,1,
11.7,10.4698,1.23016,0,
11.7,10.4192,1.28085,0,
11.1,10.4088,0.69123,1,
11.1,10.398,0.701991,1,
10.6,10.3441,0.255866,1,
9,10.2895,1.28954,0,
8,10.2315,2.23146,0,
8.3,10.1614,1.86141,0,
8.9,10.058,1.15798,0,
9.4,9.96456,0.564563,1,
9.4,9.89118,0.49118,1,
10,9.87,0.129999,1,
10,9.86637,0.133626,1,
8.9,9.86204,0.962042,0,
10,9.85759,0.142413,1,
10,9.82088,0.179123,1,
10.6,9.81613,0.783868,1,
10.6,9.83016,0.769838,1,
10.6,9.91737,0.682631,1,
10,10.005,0.00504208,1,
10.6,10.039,0.561049,1,
10.6,10.0758,0.524214,1,
10.6,10.0971,0.502916,1,
10,10.0996,0.0996094,1,
10,10.1228,0.122847,1,
9.4,10.1262,0.726167,1,
11.1,10.0997,1.00034,0,
9.4,10.0769,0.676929,1,
10,10.09,0.0900192,1,
11.7,9.98258,1.71742,0,
12.2,9.96828,2.23172,0,
12.2,10.0077,2.19229,0,
12.8,10.0245,2.77553,0,
13.3,10.0412,3.25877,0,
11.7,10.1211,1.57894,0,
12.8,10.2179,2.58206,0,
12.8,10.2632,2.5368,0,
12.2,10.39,1.81002,0,
12.2,10.5501,1.64991,0,
11.7,10.6802,1.01984,0,
11.1,10.7902,0.309767,1,
10,10.8481,0.848124,0,
10,10.8781,0.878091,0,
10,10.8824,0.882386,0,
10,10.8868,0.886803,0,
10,10.9234,0.923432,0,
10.6,10.9281,0.32814,1,
11.1,10.9341,0.165929,1,
10.6,10.9711,0.37114,1,
10,11.0079,1.00794,0,
11,11.0431,0.0430632,1,
10.6,11.0428,0.442849,1,
10.6,11.0763,0.476321,1,
11.7,11.1086,0.591443,1,
11.7,11.1412,0.558802,1,
11.7,11.1748,0.52517,1,
12.2,11.2088,0.991225,0,
12.2,11.2437,0.956269,1,
12.2,11.2804,0.91956,1,
11.7,11.3193,0.380668,1,
11.1,11.359,0.259013,1,
11.7,11.3463,0.353678,1,
11.1,11.3183,0.218288,1,
12.2,11.2898,0.910167,1,
12.8,11.2404,1.55956,0,
12.8,11.1734,1.62656,0,
13.9,11.2102,2.68983,0,
13.9,11.2102,2.68976,0,
13.9,11.247,2.65297,0,
12.2,11.3038,0.896193,1,
11.7,11.3606,0.339412,1,
11,11.3474,0.347379,1,
10,11.3664,1.36639,0,
9.4,11.4113,2.01131,0,
9.4,11.4112,2.01125,0,
9.4,11.3912,1.99116,0,
9.4,11.3711,1.97107,0,
9.4,11.351,1.95099,0,
9.4,11.3,1.89996,0,
9.4,11.2487,1.84874,0,
10,11.1963,1.19629,0,
9.4,11.1762,1.77621,0,
10,11.1414,1.14139,0,
10,11.0866,1.08655,0,
9.4,11.0506,1.65063,0,
9.4,11.0136,1.61363,0,
9.4,10.9555,1.55552,0,
8.9,10.8963,1.99629,0,
8.9,10.8029,1.90289,0,
8.9,10.7247,1.82468,0,
8.3,10.6452,2.34525,0,
8.3,10.5645,2.26453,0,
8.3,10.4625,2.16246,0,
8.3,10.3608,2.06082,0,
8.9,10.2601,1.36012,0,
8.3,10.1604,1.86036,0,
8.3,10.0303,1.73031,0,
8.3,9.88023,1.58022,0,
7.8,9.69348,1.89348,0,
8.3,9.50675,1.20675,0,
9.4,9.30333,0.0966663,1,
9.4,9.20316,0.19684,1,
9.4,9.13459,0.265413,1,
9.4,9.06311,0.336888,1,
10,9.03427,0.965734,0,
10,9.02304,0.976962,0,
11.1,9.04308,2.05692,0,
11.1,9.06312,2.03688,0,
11.7,9.11988,2.58012,0,
11.7,9.17663,2.52337,0,
10,9.25341,0.74659,1,
10,9.33018,0.669815,1,
8.9,9.30529,0.405294,1,
8.9,9.30297,0.402968,1,
7.8,9.27981,1.47981,0,
7.8,9.25658,1.45658,0,
7.8,9.20318,1.40318,0,
7.8,9.14978,1.34978,0,
7.2,9.09639,1.89639,0,
7.2,9.05967,1.85967,0,
6.1,9.00292,2.90292,0,
6.1,8.94617,2.84617,0,
5.6,8.87271,3.27271,0,
5.6,8.79926,3.19926,0,
5.6,8.70912,3.10912,0,
5.6,8.61898,3.01898,0,
7.2,8.50885,1.30885,0,
6.7,8.41872,1.71872,0,
8.3,8.382,0.0819979,1,
8.3,8.32859,0.0285902,1,
8.3,8.34799,0.0479937,1,
8.9,8.34895,0.551054,1,
9.4,8.3171,1.0829,0,
10.6,8.28863,2.31137,0,
11.1,8.29752,2.80248,0,
11.7,8.34885,3.35115,0,
11.7,8.38564,3.31436,0,
11.7,8.44245,3.25755,0,
11.7,8.46259,3.23741,0,
10,8.48273,1.51727,0,
10,8.48286,1.51714,0,
9.4,8.42626,0.97374,0,
8.3,8.45121,0.151215,1,
8.3,8.45358,0.153583,1,
8.3,8.42511,0.125113,1,
7.8,8.3968,0.5968,1,
7.2,8.41764,1.21764,0,
6.7,8.43753,1.73753,0,
7.2,8.41748,1.21748,0,
6.1,8.38074,2.28074,0,
5.6,8.38069,2.78069,0,
5.6,8.34392,2.74392,0,
6.7,8.32714,1.62714,0,
5.6,8.31035,2.71035,0,
6.1,8.34695,2.24695,0,
6.1,8.34683,2.24683,0,
8.3,8.36341,0.063405,1,
9.4,8.37998,1.02002,0,
9.4,8.41876,0.981242,0,
10.6,8.5088,2.0912,0,
12.2,8.54278,3.65722,0,
13.3,8.61858,4.68142,0,
13.3,8.74714,4.55286,0,
12.8,8.91238,3.88762,0,
12.2,9.04257,3.15743,0,
12.2,9.11607,3.08393,0,
11.7,9.15286,2.54714,0,
10.6,9.16966,1.43034,0,
10,9.16977,0.83023,0,
10,9.13316,0.866837,0,
9.4,9.07653,0.323468,1,
8.9,9.07657,0.176571,1,
8.9,9.04579,0.145787,1,
8.9,9.03501,0.135007,1,
7.8,9.05483,1.25483,0,
6.7,9.07421,2.37421,0,
6.7,9.05332,2.35332,0,
6.1,8.99665,2.89665,0,
6.7,8.97989,2.27989,0,
6.7,8.95976,2.25976,0,
7.2,8.943,1.743,0,
7.8,8.9629,1.1629,0,
7.2,9.01617,1.81617,0,
7.8,9.08945,1.28945,0,
7.2,9.10604,1.90604,0,
8.9,9.17932,0.279318,1,
9.4,9.2159,0.184098,1,
9.4,9.31855,0.0814514,1,
10,9.34696,0.653038,1,
10.6,9.34424,1.25576,0,
11.1,9.34248,1.75752,0,
12.2,9.34253,2.85747,0,
12.2,9.30594,2.89406,0,
13.3,9.26939,4.03061,0,
12.8,9.23285,3.56715,0,
10.6,9.24969,1.35031,0,
10,9.26984,0.730158,1,
9.4,9.21656,0.183436,1,
9.4,9.13556,0.264442,1,
8.9,9.08944,0.189445,1,
9.4,9.06063,0.33937,1,
6.7,9.03028,2.33028,0,
7.2,9.02975,1.82975,0,
6.1,8.95043,2.85043,0,
5.6,8.88882,3.28882,0,
5.6,8.79087,3.19087,0,
5.6,8.7174,3.1174,0,
6.7,8.68059,1.98059,0,
8.9,8.6438,0.256205,1,
10,8.66371,1.33629,0,
8.3,8.72851,0.428508,1,
9.4,8.83857,0.561433,1,
11.1,8.88951,2.21049,0,
11.1,8.92413,2.17587,0,
11.7,9.05423,2.64577,0,
12.2,9.16432,3.03568,0,
13.3,9.31444,3.98556,0,
13.9,9.41525,4.48475,0,
13.9,9.55156,4.34844,0,
13.9,9.70447,4.19553,0,
13.9,9.85642,4.04358,0,
12.8,9.9666,2.8334,0,
11.1,10.0601,1.0399,0,
10.6,10.0802,0.51978,1,
10,10.0436,0.0435953,1,
10.6,9.93627,0.663734,1,
10,9.84439,0.155613,1,
10,9.82226,0.177735,1,
9.4,9.84142,0.441419,1,
8.3,9.86161,1.56161,0,
8.9,9.88514,0.985138,0,
5.6,9.85875,4.25875,0,
5.6,9.85336,4.25336,0,
6.7,9.81651,3.11651,0,
6.7,9.76299,3.06299,0,
7.2,9.78286,2.58286,0,
5,9.8194,4.8194,0,
5.6,9.87263,4.27263,0,
7.2,9.85242,2.65242,0,
7.8,9.81557,2.01557,0,
9.4,9.76733,0.36733,1,
9.4,9.69391,0.293909,1,
11.1,9.72854,1.37146,0,
11.7,9.75705,1.94295,0,
12.8,9.75711,3.04289,0,
13.3,9.77719,3.52281,0,
12.8,9.81399,2.98601,0,
13.9,9.85081,4.04919,0,
13.9,9.83426,4.06574,0,
15,9.83444,5.16556,0,
13.9,9.83461,4.06539,0,
12.2,9.8715,2.3285,0,
11.7,9.87167,1.82833,0,
10.6,9.85177,0.748234,1,
8.9,9.87185,0.971848,0,
8.9,9.86423,0.964231,0,
8.9,9.82607,0.926068,0,
7.8,9.79148,1.99148,0,
7.8,9.75997,1.95997,0,
7.2,9.69247,2.49247,0,
8.3,9.62434,1.32434,0,
6.1,9.58757,3.48757,0,
6.1,9.56751,3.46751,0,
6.7,9.58403,2.88403,0,
5,9.60055,4.60055,0,
6.7,9.60043,2.90043,0,
7.2,9.54356,2.34356,0,
9.4,9.52678,0.126777,1,
10.6,9.60001,0.999987,0,
10.6,9.73091,0.869091,0,
11.1,9.84428,1.25572,0,
11.7,9.93765,1.76235,0,
13.3,9.98213,3.31787,0,
13.3,10.0491,3.25093,0,
14.4,10.1225,4.27745,0,
13.3,10.176,3.12398,0,
13.3,10.2295,3.07047,0,
12.2,10.2297,1.97034,0,
12.2,10.2465,1.95354,0,
12.2,10.1899,2.01013,0,
